RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
25146,1067,Hoboken,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2753.740794,2759.895821,2771.003845,2790.680421,2830.343652,2838.821327,2851.185183,2842.979976,2847.358856,2851.938959,2844.005345,2848.329631,2842.066807,2838.868732,2837.168015,2834.057476,2834.761886,2840.074737,2853.5458,2867.545761,2843.710557,2790.92557,2789.745109,2806.946387,2853.473503,2868.963976,2863.66006,2875.940387,2879.820976,2887.247791,2873.554627,2858.536907,2864.745866,2852.554174,2851.319413,2833.372348,2839.039245,2850.626754,2867.950283,2887.823573,2902.807312,2911.39562,2914.491202,2910.932811,2924.303369,2920.573294,2911.836162,2898.979205,2901.855272,2919.111493,2921.905666,2938.3587,2947.023504,2971.496975,2975.713277,2969.352069,2955.38202,2944.366419,2959.692333,2978.50113,2994.467531,2969.43799,2940.226722,2921.456329,2911.354241,2900.616997,2868.238842,2829.663305,2780.624963,2760.50379,2751.149285,2746.313687,2747.83821,2755.718057,2799.199625,2840.403656,2890.287785,2941.150883,2994.497024,3051.214298,3104.595224,3146.35281,3186.205411,3211.936374,3241.471805,3291.428176,3348.905815,3407.368263,3444.226059,3478.111402,3487.439078,3510.920027,3509.255741,3548.627842
831683,1068,Newburgh,city,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.624513,1532.395704,,1587.939162,1584.175623,1629.568174,1655.317266,1655.708778,1642.717736,1654.563634,1695.175747,1761.28075,1768.198423,1736.05163,1694.347447,1711.781533,1777.846886,1812.081305,1846.180901,1874.306583,1906.259823,1923.764353,1946.088816,1952.92716,1969.180407,1924.200082,1935.833333
23302,1069,Brookhaven,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1310.308255,1318.801711,1320.918666,1361.214967,1376.199194,1394.836891,1410.223998,1415.032554,1406.359674,1378.215324,1388.089743,1411.552458,1457.020898,1466.217178,1480.043978,1470.873955,1470.389567,1469.643072,1459.650907,1459.45221,1454.76764,1446.605867,1451.225436,1458.046209,1476.754933,1470.532915,1477.146326,1487.917261,1512.754974,1511.242334,1506.455163,1509.73221,1509.088392,1514.069626,1512.499063,1522.444165,1524.184385,1522.350946,1528.993562,1540.90572,1561.510363,1563.067909,1565.915933,1555.900608,1558.700811,1569.515475,1583.413861,1593.440243,1594.900429,1599.397124,1600.197169,1603.949431,1609.761771,1614.490916,1615.02675,1607.153468,1599.75955,1595.181859,1608.12256,1619.645323,1637.104629,1618.172173,1595.454892,1569.414347,1589.270474,1611.002973,1629.170447,1617.902179,1631.136898,1632.815608,1659.716988,1666.443938,1698.877753,1711.183086,1753.520011,1788.231014,1854.561589,1902.21565,1947.861393,1969.753252,1968.887186,1968.983428,1961.627358,1995.471524,1992.89531,1962.65203,1937.316928,1952.433272,1997.416983,2026.987866,2035.1314,2031.07101,2018.737667,1987.509524
5411,1070,Kettering,city,OH,OH,"Dayton-Kettering, OH",Montgomery County,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5124835,679.7563041,703.7931098,698.8617141,714.6722971,707.1979059,725.1159467,732.639609,722.2744742,733.4731494,737.7134997,740.8317313,741.5522407,740.1201574,753.3709665,761.1386769,761.8869755,727.3609663,720.877508,730.5328675,767.0553118,772.2815955,773.7758944,772.9834103,763.0150523,770.7225761,768.2094476,785.99226,798.0124107,806.1489204,798.8285717,779.9400082,790.8202115,806.3776796,814.4871704,807.7291901,819.5184323,837.3926706,857.4537469,855.753997,853.8093536,836.8762685,820.0323959,824.0451116,836.8943345,854.6142401,860.7360352,883.5206857,891.7641947,892.1511918,910.4681981,938.9669291,987.5822677,989.7212585,986.3797667,958.9796504,950.0378656,948.2970214,954.0013498,986.0007561,986.5908507,991.5213724,975.5862746,1008.743647,1108.724361,1148.922774,1162.222222
737790,1071,Eastvale,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2152.93159,2155.026175,2175.34022,2193.279384,2215.969763,2230.961023,2235.565075,2231.149332,2225.977454,2219.543863,2233.127563,2240.277518,2242.099775,2264.267585,2278.543679,2311.073957,2310.43128,2342.48595,2347.428563,2339.636629,2328.708529,2329.213275,2343.534311,2338.726748,2343.205645,2364.982857,2384.385653,2395.703354,2397.457215,2406.996674,2419.014608,2413.759118,2400.57028,2369.70051,2364.764602,2388.246958,2421.897945,2463.678826,2471.54902,2462.557443,2448.180035,2433.494897,2501.870609,2500.314809,2516.084894,2465.287053,2440.779286,2444.723671,2462.884106,2512.217742,2530.249386,2530.86252,2526.859834,2527.506056,2555.217665,2554.223567,2558.246497,2544.524506,2558.362257,2570.118632,2555.273968,2537.369651,2500.920944,2505.56364,2547.449303,2569.08925,2647.272127,2696.54891,2774.456531,2767.7087,2772.509434,2867.946115,2944.813086,3093.476923,3064.269216,3129.483668,3111.524152,3172.055142,3197.138438,3164.224547,3196.411214,3159.460248,3185.341804,3200.127151,3299.576504,3408.646865,3465.436177,3510.396999,3466.856093,3477.644497,3409.328383,3385.822811,3292.749353,3257.022222
4622,1072,Evans,city,GA,GA,"Augusta-Richmond County, GA-SC",Columbia County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.058061,1471.31199,1494.920969,1495.024204,1510.020286,1481.073779,1499.377157,1481.960095,1467.253775,1460.124713,1456.17314,1458.019444
240237,1073,Millcreek,city,UT,UT,"Salt Lake City, UT",Salt Lake County,,,,,,,,,,,,,,799.2467622,787.5678077,792.0642081,762.8758917,766.9804313,787.3400205,813.7231638,827.3737059,812.6077229,823.9930728,833.6461023,849.0848014,857.7508398,852.9399969,853.8021962,853.4389806,860.0525417,861.6476631,870.0938924,867.0530737,863.8766305,846.2432655,,999.626646,1071.496287,,978.0349481,970.4415597,983.355584,990.3484942,990.7342672,975.7385962,996.1546886,1001.619449,1004.828976,987.5217336,996.6793292,1012.522499,1022.426052,1023.392796,1031.467248,1041.440574,1046.77951,1049.909428,1030.202447,1031.578708,1019.453893,1037.792403,1029.68641,1009.701191,1016.072279,1037.671981,1086.182,1085.660022,1084.010693,1078.609712,1085.996191,1102.663057,1119.074028,1136.474744,1155.392739,1186.370852,1227.609485,1249.116739,1259.679622,1262.996771,1296.398794,1315.238632,1335.317864,1408.40425,1447.625897,1477.190548,1434.871876,1450.83461,1464.278407,1459.820921,1440.800975,1417.970719,1427.844848,1474.210549,1523.503896
3425,1076,Apple Valley,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,,,,,,,,,1384.256733,1370.797681,1405.966523,1414.099535,1433.185335,1420.032664,1438.433103,1436.360777,1446.867255,1443.30098,1446.279896,1452.419587,1452.766791,1447.74701,1445.796917,1459.204215,1463.450777,1481.931406,1505.441722,1544.201263,1537.456653,1518.970203,1495.929288,1506.615248,1542.096676,1547.754499,1550.152217,1522.089165,1527.727792,1535.377792,1534.349139,1547.442854,1553.056128,1575.171439,1575.391121,1581.427904,1587.397934,1558.108978,1560.375124,1567.326293,1616.83816,1629.068018,1643.37802,1650.876751,1643.43033,1636.412665,1621.245857,1627.841713,1622.934748,1619.382331,1645.956462,1651.204649,1685.310744,1679.794217,1699.616265,1700.928847,1709.03021,1713.506343,1728.408391,1720.410939,1717.160831,1700.56107,1734.147235,1759.533679,1774.289032,1757.507217,1755.709821,1776.491343,1798.713641,1825.070468,1833.378406,1867.183718,1865.506137,1885.771818,1873.89129,1872.302688,1858.801682,1852.495196,1880.21143,1884.480724,1909.741684,1906.044647,1920.974366,1918.634831,1916.272884,1916.5
36529,1077,West New York,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2056.076823,2031.3504,2034.637483,2049.784135,2056.188436,2077.031743,2070.38368,2069.518223,2084.389072,2092.691386,2133.541084,2125.684533,2137.918184,2115.973049,2121.471077,2121.97325,2123.975729,2129.192997,2163.617145,2179.037862,2191.25807,2173.515034,2185.868897,2187.370584,2190.676767,2200.505331,2213.182767,2223.122469,2205.683679,2207.481021,2208.320506,2205.594422,2193.797006,2196.223517,2207.59803,2217.181607,2230.384679,2247.242651,2216.421872,2215.057996,2195.015679,2238.728092,2250.976191,2278.285609,2287.311063,2318.847959,2347.00642,2392.407429,2388.820748,2411.83977,2422.778446,2444.019024,2432.722514,2415.138464,2376.562395,2380.047304,2403.902062,2441.043226,2448.634674,2439.740543,2413.310674,2427.656996,2405.303794,2433.030419,2385.656104,2397.239534,2396.741736,2417.432466,2404.07603,2393.781659,2371.084808,2368.598358,2365.789443,2403.884922,2412.174441,2426.534076,2420.061284,2431.736804,2445.86016,2475.693354,2507.824094,2516.154421,2574.207127,2595.807032,2653.207265,2661.172114,2705.672605,2755.952488,2794.471592,2847.83477,2881.149519,2900.472841,2865.025417,2819.89797
27864,1079,West Haven,city,CT,CT,"New Haven-Milford, CT",New Haven County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.467176,1401.023581,1391.726392,1431.079103,1450.856697,1492.323433,1475.295952,1547.267995,1557.888754,1615.455263,1574.53082,1642.584267,1641.241765,1687.909211,1673.640792,1682.666667
29592,1080,Spanaway,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,1404.604276,1392.262571,1396.41818,1417.175072,1441.436577,1461.710001,1470.048209,1475.616258,1471.12284,1482.754668,1487.468734,1490.060821,1506.865358,1501.002348,1525.615775,1529.818517,1562.416803,1571.584556,1570.612572,1574.804547,1576.635644,1578.300564,1579.520034,1587.708256,1612.144876,1636.210636,1645.17184,1673.668436,1680.118733,1717.850051,1713.14394,1717.62405,1707.427191,1720.326817,1718.501781,1723.956987,1712.53644,1746.395241,1767.810356,1771.066887,1779.150471,1788.813293,1812.764667,1808.776931,1803.23747,1820.070258,1831.643756,1851.591613,1837.86511,1862.596889,1878.589451,1904.566835,1909.135742,1905.113605,1925.774451,1935.823489,1943.8933,1954.134425,1963.403184,1974.641377,1980.241571,1982.650826,2000.058425,2005.064385,2022.578479,2047.330664,,2099.845373,2103.666461,2130.552756,2170.449605,2213.940873,2229.942331,2190.052415,2227.185844,2267.103302,2360.112116,2400.991826,2428.991794,2421.952416,2385.997534,2356.153188,2391.413716,2417.381588,2465.631723,2385.373416,2418.508689,2454.623518,2578.041403,2601.581373,2586.966071,2601.859884,2580.030565,2576.796296
12936,1081,New Castle,city,PA,PA,"New Castle, PA",Lawrence County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800
17948,1082,Elizabethtown,city,KY,KY,"Elizabethtown-Fort Knox, KY",Hardin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200
21417,1083,Yucaipa,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.849929,2231.140985,2208.060954,2206.451724,2270.19009,2275.291394,2266.463031,2196.861111
25383,1084,Kentwood,city,MI,MI,"Grand Rapids-Kentwood, MI",Kent County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.878028,1447.75
20220,1085,Rocky Mount,city,NC,NC,"Rocky Mount, NC",Nash County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.539058,1084.187067,1059.794644,1040.384253,1062.692208,1114.310952,1131.595465,1130.630706,1168.575792,1136.735691,1153.888889
13127,1086,Oroville,city,CA,CA,"Chico, CA",Butte County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.084708,1373.809122,1385.64696,1391.638901,1363.63815,1356.388889
53590,1087,Normal,city,IL,IL,"Bloomington, IL",McLean County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.657692,,1082.291846,1079.99588,1140.584245,1197.384074,1331.344155,1339.943841,1331.638508,1272.709023,1308.310832,,1277.777778
26431,1088,Peabody,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.16161,2382.106019,2481.897566,2543.556736,2549.46823,2500.74321,2472.138596,2449.766766,2441.680966,2479.202396,2502.424017,2571.441379,2599.70682,2644.353643,2717.888051,2790.834701,2869.462009,2828.137557,2746.470645,2632.787672,2622.738095
51536,1089,Cookeville,city,TN,TN,"Cookeville, TN",Putnam County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.348739,1282.150113,1285.909873,1271.616402,1263.775524,1277.357197,1280.424497,1332.362487,,1410.099302,1402.103893,1395.864633,1416.595111,1460.848205,1433.786745,1424.166667
25733,1090,Mankato,city,MN,MN,"Mankato, MN",Blue Earth County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.669126,1610
6268,1091,Oak Park,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1391.531302,1398.085262,1393.2907,1412.886666,1418.160703,1430.228638,1419.187919,1430.332052,1422.502691,1403.07137,1388.306864,1399.253257,1434.54748,1446.997037,1449.870253,1449.278316,1452.028884,1460.221659,1446.128007,1431.281287,1423.814896,1416.616456,1442.64264,1437.204098,1462.737052,1463.602816,1478.777356,1495.694483,1493.032748,1490.466437,1470.278635,1461.754207,1464.534311,1463.574775,1477.341126,1483.93101,1501.085656,1498.103542,1497.064113,1499.932986,1513.321565,1515.073494,1512.097689,1497.634809,1505.643707,1515.299461,1514.659279,1517.008599,1511.83877,1527.41076,1533.975379,1539.624129,1542.720487,1538.442099,1531.66241,1529.450252,1521.915723,1525.076549,1520.943254,1527.948789,1550.174684,1573.629841,1589.32382,1582.352552,1574.346864,1564.308281,1551.41843,1526.514424,1505.688411,1488.006524,1496.519004,1496.704717,1523.626053,1546.137896,1582.302289,1604.661796,1617.405381,1617.736699,1607.100334,1602.705501,1629.67717,1655.521998,1669.717399,1666.618032,1682.748631,1689.154779,1691.756372,1682.230582,1707.483932,1721.19319,1716.515898,1721.077936,1725.917539,1750.847166
28595,1092,Leesburg,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,,,,,,851.9787712,854.506482,862.9213013,870.7642343,871.4145853,861.9116936,854.4170174,832.6175587,838.1748056,846.6945851,883.4540404,893.8351348,893.3176476,888.2404851,897.3851242,902.9833498,922.0638785,919.366828,913.9196727,907.2903547,915.6718573,940.1603146,948.7919146,956.8117576,953.1240274,954.9788195,955.3412941,960.2509812,975.5410626,975.4729507,967.6770156,955.9094912,974.1364649,994.807043,1010.63604,1013.776694,970.5675595,986.5083841,994.2664859,1055.428417,1041.081984,1042.627849,1048.483279,1058.606752,1064.598413,1060.884613,1084.366916,1085.504604,1099.497309,1096.124168,1110.574022,1101.168193,1108.547379,1103.380245,1139.897167,1142.057367,1177.120678,1172.302976,1192.322306,1179.632604,1184.815958,1185.095428,1185.572502,1172.136232,1177.388812,1200.752441,1212.163088,1215.761202,1225.407868,1246.534062,1273.951852,1287.975291,1305.87163,1335.02169,1346.092607,1416.997533,1439.1368,1498.744121,1531.872928,1559.861138,1548.586987,1530.519299,1501.685234,1544.422632,1564.648296,1608.176568,1584.865116,1551.833816,1527.266667
12426,1093,Lombard,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.523148,1531.548567,1522.638682,1560.18979,1575.170404,1601.059982,1597.524731,1597.173335,1592.768788,1579.790183,1568.439223,1566.555651,1572.50019,1590.547854,1585.793971,1588.469869,1592.108212,1614.930514,1608.492976,1597.736483,1581.544203,1570.330806,1562.011325,1567.339986,1594.120745,1611.263259,1662.686455,1656.508879,1649.419405,1592.799976,1588.928656,1598.147555,1602.622843,1589.346378,1580.463259,1568.898032,1571.998243,1567.139967,1592.327621,1640.426438,1692.363698,1728.347092,1765.61608,1820.130554,1834.302126,1814.53456,1777.18143,1772.935325,1776.837933,1770.386603,1784.465441,1821.340573,1874.360863,1884.402007,1907.75416,1907.005542,1931.302347,1897.579326,1851.779238,1787.868039
55296,1094,Zephyrhills,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,,,,,,,,,,,957.2207376,964.1896287,974.4748053,979.9929965,996.3753167,999.1238691,993.8766482,978.8766098,982.518372,989.5028654,993.3775381,986.5980484,990.2886018,1004.852812,1027.590128,1041.939365,1040.719061,1034.973807,1025.287313,1023.741582,,1036.447328,1045.855964,1062.510424,1052.451698,1063.657589,1066.471233,1088.178645,1089.813235,1094.618388,1097.508505,1092.390164,1098.132629,1091.50336,1107.22219,1102.407312,1105.652868,1100.439763,1110.935244,1125.173656,1130.188768,1128.222025,1132.349609,1147.330285,1153.893139,1144.814266,1151.151803,1156.319771,1177.500862,1172.449294,1180.434055,1201.730057,1214.28832,1244.899116,1234.701292,1248.856078,1262.451703,1263.924492,1302.396241,1292.123456,1318.269625,1290.791178,1314.697782,1347.190772,1378.259739,1378.921702,1414.688887,1439.495877,1470.348906,1481.991619,1559.184743,1608.418465,1649.718447,1629.442535,1634.967565,1643.538677,1700.798,1784.74842,1826.953239,1808.559661,1775.254469,1756.198054,1794.112533,1807.857143
12579,1095,Marrero,city,LA,LA,"New Orleans-Metairie, LA",Jefferson Parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900
52391,1096,Hammond,city,LA,LA,"Hammond, LA",Tangipahoa Parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.458233,1029.276033,1073.620308,1092.973331,1105.761934,1068.674095,1087.980312,1078.723241,1091.388889
24265,1096,Crestview,city,FL,FL,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,907.3255838,911.1495537,912.1773036,910.1264795,913.3103346,915.9417217,925.0303677,928.6132804,924.3472474,922.167222,923.9153409,925.3281946,928.4477624,928.3099699,930.7978358,929.897493,933.2230098,941.9561482,945.0757644,946.4992178,938.7507649,932.1128951,932.1994698,942.0180502,961.751298,970.0406603,976.4276109,980.3674653,986.7278708,993.8952128,993.6640442,993.5564034,1003.455579,1001.687289,1006.885947,997.0454065,1007.279665,1016.346223,1027.189671,1033.772527,1039.66629,1044.229162,1049.412331,1041.666368,1038.322857,1042.334879,1059.81666,1076.891399,1091.682293,1102.97582,1110.07857,1117.322429,1129.197618,1143.578367,1158.00893,1133.139187,1143.543443,1136.196822,1166.113006,1153.507737,1161.004339,1163.586195,1180.128508,1187.69167,1197.891543,1227.213652,1236.035055,1249.126697,1243.047576,1251.441859,1263.853343,1276.461417,1298.352932,1340.472086,1377.794036,1396.227762,1464.760152,1509.535329,1562.005666,1530.171034,1541.517875,1520.850748,1535.056003,1531.786818,1582.970423,1626.748569,1692.180652,1746.225792,1731.151743,1753.741424,1769.608248,1763.793938,1735.046441,1731.666667
48433,1098,West Monroe,city,LA,LA,"Monroe, LA",Ouachita Parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800
39834,1099,Monroe,city,MI,MI,"Monroe, MI",Monroe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962
398673,1100,Plymouth,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.383992,2151.550097,2047.008711,1975.118909,1950.837292,,1980.435791,1994.85598,2059.078691,2055.044172,2062.734542,2038.624568,2016.431844,2027.751826,2035.197722,2013.488703,2022.813367,2030.100654,2060.379648,2101.754682,2112.856173,2124.712498,2068.370167,2057.546983,2068.415324,2086.367021,2097.504369,2133.831149,2154.439525,2153.261926,2117.741519,2147.644746,2217.113537,2317.381532,2437.006256,2528.348424,2645.810168,2664.569133,2666.726592,2645.04336,2661.216518,2620.447614,2531.030092,2499.204483,2534.529449,2651.922407,2750.024103,2947.399534,2954.484174,2892.69038,2662.235706,2651.192024,2636.631514,2640.036855,2517.097884
4520,1101,Edina,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,,,,,,,,,,,,,,,,,,,,,1300.597448,1302.103819,1314.06228,1317.891447,1330.228121,1347.428987,1354.695341,1379.158666,1381.973611,1392.475147,1392.838637,1389.018686,1391.619538,1347.386392,1356.382493,1361.320421,1410.615977,1431.981262,1438.822257,1441.174027,1455.542483,1451.873287,1474.713706,1448.072529,1455.225899,1409.054477,1420.586009,1421.396718,1450.3339,1478.172333,1501.243409,1512.17112,1528.197986,1533.137271,1549.618142,1514.283956,1497.660582,1470.957548,1487.67696,1517.00539,1543.918395,1549.17553,1515.618438,1503.438154,1499.649173,1514.985581,1516.132591,1513.105225,1516.745985,1527.884912,1523.450526,1520.789662,1530.231724,1562.854331,1588.469181,1601.344174,1614.768018,1640.761437,1655.46568,1656.680972,1631.254123,1628.916452,1626.419807,1650.41959,1671.654064,1704.802272,1729.205779,1743.964756,1742.597125,1717.903805,1713.907007,1716.973271,1730.662205,1717.092593
11564,1102,Gallatin,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Sumner County,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.607536,1116.809853,1126.045518,1129.41649,1139.328644,1141.355456,1152.567596,1145.144,1135.408238,1123.827674,1139.903243,1158.554929,1177.993352,1175.931252,1169.294484,1170.896779,1168.563701,1169.232599,1166.820331,1175.76978,1176.878727,1179.538741,1172.637717,1181.718298,1194.187949,1212.69112,1223.463719,1225.306948,1224.19956,1212.604907,1209.660399,1219.649376,1241.354792,1244.401533,1239.082145,1228.669896,1233.657408,1236.021906,1246.436887,1269.866712,1279.272464,1287.686897,1283.859901,1284.68846,1278.569407,1275.730793,1275.236766,1298.220919,1315.747056,1329.95066,1339.181626,1364.081412,1401.223087,1413.894671,1408.101456,1404.489507,1415.293717,1426.600818,1472.691925,1518.681209,1575.702603,1589.428579,1618.451658,1610.190483,1623.9862,1613.86991,1617.782519,1621.458333
46503,1103,Mentor,city,OH,OH,"Cleveland-Elyria, OH",Lake County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150
831676,1104,Monroe,city,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239.982041,3232.5
19375,1105,Mililani,city,HI,HI,"Urban Honolulu, HI",Honolulu County,1961.507055,1957.770162,1972.705797,1996.53388,2033.644387,2030.271579,2035.42351,2036.292131,2030.536867,2027.68036,2016.137939,2035.7172,2030.740911,2039.393989,2014.341318,2040.002501,2038.010304,2056.226236,2035.740066,2023.555198,2024.847878,2045.696977,2060.304576,2058.123382,2062.206588,2072.088252,2072.569482,2068.38876,2072.90589,2086.714694,2083.794198,2066.719263,2054.54181,2061.968373,2076.065354,2087.748438,2084.780634,2070.432837,2061.357159,2058.447209,2081.243096,2097.23198,2106.164653,2108.611843,2107.588396,2108.153868,2094.970386,2107.121119,2112.963146,2130.879341,2099.568136,2105.368761,2102.057126,2139.50991,2141.504334,2144.679597,2149.022254,2140.637409,2147.965699,2152.864515,2162.654743,2165.402635,2140.621805,2152.160261,2144.496494,2164.001465,2176.823277,2178.991983,2199.674202,2189.164938,2218.183538,2226.360407,,2250.843049,2252.603734,,2288.411085,2300.198715,2290.928071,2298.174501,2330.26322,2423.59853,2489.365704,2526.559079,2498.735981,2495.362112,2456.762901,2447.003667,2455.255788,2494.973412,2493.174056,2464.122865,2500.963283,2531.547619
44490,1106,Catonsville,city,MD,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.953601,1544.41588,1598.560254,1605.344691,1620.231551,1632.934707,1669.092035,1680.692797,1707.553819,1700.369135,1670.358241,1651.99986,1680.875079,1741.78046,1770.444846,1775.324964,1744.917059,1730.75583,1761.958104,1799.318143,1801.807775,1820.224711,1815.95
832068,1107,Webster,city,NY,NY,"Rochester, NY",Monroe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.774774,1255.548677,1286.785374,1327.131516,1371.085009,1421.997874,1457.080534,1464.296593,1465.716062,1457.570124,1430.50234,1391.759646,1360.403939,1372.288342,1402.504907,1441.79008,1496.79213,1546.69537,1592.647013,1634.756375,1609.996919,1578.658046,1514.814664,1512.738095
